anio,trimestre,provincia,region,bandaAnchaFija,dialUp,total_ba_du,accesx100hab,accesx100hog,adsl,cableModem,fibraOptica,wireless,otras_tecno,total_tec,velocidadMediaDesc,de0a9Mbps,de10a20Mbps,de21a49Mbps,de50a99Mbps,de100a199Mbps,de200a499Mbps,de500a10000Mbps,otros
2022,3,Buenos Aires,Provincia de Buenos Aires,4715469,6199,4721668,26.38,78.1,339648.0,2748325.0,1436433.0,126846.0,70416.0,4721668.0,70.19,430296.0,482672.0,849061.0,1466679.0,1210649.0,182661.0,33829.0,65821.0
2022,3,Ciudad De Buenos Aires,Provincia de Buenos Aires,1545534,2145,1547679,50.22,122.25,140791.0,1240125.0,129218.0,5758.0,31787.0,1547679.0,101.05,57292.0,103113.0,81909.0,489369.0,560701.0,129613.0,20205.0,105477.0
2022,3,Catamarca,Norte Grande Argentino,70292,1,70293,16.62,65.3,10010.0,10495.0,46224.0,1329.0,2235.0,70293.0,60.99,3564.0,10486.0,3737.0,31597.0,16458.0,2242.0,1.0,2208.0
2022,3,Chaco,Norte Grande Argentino,144141,5,144146,11.72,43.88,27164.0,61800.0,44645.0,8178.0,2359.0,144146.0,53.21,19037.0,26180.0,15857.0,45596.0,29199.0,4521.0,45.0,3711.0
2022,3,Chubut,Patagonia,164874,904,165778,25.86,84.4,45377.0,72212.0,9574.0,29784.0,8831.0,165778.0,15.57,60208.0,52674.0,16308.0,16112.0,425.0,27.0,0.0,20024.0
2022,3,Córdoba,Centro,1038600,68,1038668,27.05,88.3,163770.0,465461.0,338570.0,61070.0,9797.0,1038668.0,56.32,181700.0,165639.0,27757.0,371383.0,242264.0,35471.0,581.0,13873.0
2022,3,Corrientes,Norte Grande Argentino,144842,4,144846,12.69,48.22,36508.0,77140.0,18619.0,7256.0,5323.0,144846.0,45.07,30280.0,28803.0,21721.0,28688.0,24343.0,3844.0,60.0,7107.0
2022,3,Entre Ríos,Centro,268937,22,268959,19.05,63.66,60345.0,132952.0,36971.0,26098.0,12593.0,268959.0,42.49,55527.0,62457.0,32039.0,53443.0,42948.0,5690.0,96.0,16759.0
2022,3,Formosa,Norte Grande Argentino,68537,1,68538,11.14,43.75,14470.0,25880.0,11041.0,16935.0,212.0,68538.0,30.35,24056.0,25625.0,592.0,7797.0,8634.0,1230.0,15.0,589.0
2022,3,Jujuy,Norte Grande Argentino,118823,0,118823,15.06,58.9,19257.0,52978.0,40172.0,4033.0,2383.0,118823.0,32.43,22081.0,50328.0,519.0,37043.0,7848.0,796.0,208.0,0.0
2022,3,La Pampa,Patagonia,115921,171,116092,31.81,96.56,7796.0,60078.0,23551.0,20216.0,4451.0,116092.0,18.1,65331.0,19409.0,5613.0,20184.0,2508.0,35.0,0.0,3012.0
2022,3,La Rioja,Norte Grande Argentino,86860,4,86864,21.47,80.7,6842.0,53899.0,19697.0,6395.0,31.0,86864.0,44.3,3636.0,27507.0,5333.0,37693.0,11975.0,718.0,2.0,0.0
2022,3,Mendoza,Nuevo Cuyo,288746,777,289523,14.24,51.03,37659.0,78858.0,142615.0,27625.0,2766.0,289523.0,34.16,60858.0,56608.0,63461.0,83475.0,17546.0,2801.0,3.0,4771.0
2022,3,Misiones,Norte Grande Argentino,182157,0,182157,14.11,51.8,35513.0,88902.0,39046.0,11074.0,7622.0,182157.0,49.3,41067.0,32795.0,19969.0,39381.0,32204.0,8337.0,54.0,8350.0
2022,3,Neuquén,Patagonia,162693,468,163161,23.92,80.4,29352.0,75815.0,29396.0,27482.0,1116.0,163161.0,47.81,46332.0,16558.0,18409.0,35223.0,26355.0,5358.0,68.0,14858.0
2022,3,Río Negro,Patagonia,160010,548,160558,20.9,68.0,35552.0,48260.0,41017.0,16760.0,18969.0,160558.0,34.13,43690.0,36372.0,18984.0,18960.0,15804.0,2297.0,180.0,24271.0
2022,3,Salta,Norte Grande Argentino,204536,5,204541,13.99,57.75,40006.0,96984.0,50254.0,10082.0,7215.0,204541.0,41.33,40371.0,71017.0,1016.0,47795.0,32772.0,5050.0,29.0,6491.0
2022,3,San Juan,Nuevo Cuyo,103118,281,103399,12.94,50.8,38570.0,22723.0,12328.0,21860.0,7918.0,103399.0,15.84,42959.0,22820.0,16854.0,8733.0,400.0,14.0,0.0,11619.0
2022,3,San Luis,Nuevo Cuyo,121888,182,122070,23.39,81.75,6860.0,29363.0,248.0,70614.0,14985.0,122070.0,19.33,10036.0,29768.0,67451.0,0.0,0.0,0.0,0.0,14815.0
2022,3,Santa Cruz,Patagonia,49312,198,49510,12.85,43.2,10170.0,24047.0,10815.0,3896.0,582.0,49510.0,12.6,21579.0,20347.0,2802.0,3985.0,150.0,0.0,0.0,647.0
2022,3,Santa Fe,Centro,887700,110,887810,24.7,78.56,183740.0,426255.0,215189.0,43079.0,19547.0,887810.0,45.15,160251.0,253543.0,59519.0,207167.0,165520.0,21376.0,225.0,20209.0
2022,3,Santiago Del Estero,Norte Grande Argentino,119030,2,119032,11.91,47.97,15385.0,80937.0,13170.0,6618.0,2922.0,119032.0,17.69,31358.0,73630.0,946.0,4745.0,6929.0,622.0,10.0,792.0
2022,3,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,53584,312,53896,29.5,99.5,12754.0,39963.0,403.0,125.0,651.0,53896.0,11.01,22164.0,25608.0,1799.0,891.0,80.0,2.0,1.0,3351.0
2022,3,Tucumán,Norte Grande Argentino,263087,30,263117,15.14,61.12,77738.0,18518.0,162345.0,3997.0,519.0,263117.0,53.36,35115.0,63774.0,4349.0,88472.0,64153.0,6953.0,21.0,280.0
2022,2,Buenos Aires,Provincia de Buenos Aires,4660984,6199,4667183,26.12,77.56,350652.0,2719613.0,1399043.0,126847.0,71028.0,4667183.0,65.5,436651.0,499057.0,854622.0,1556811.0,1065375.0,160585.0,28233.0,65849.0
2022,2,Ciudad De Buenos Aires,Provincia de Buenos Aires,1534626,2145,1536771,49.88,121.3,145491.0,1232226.0,121506.0,5757.0,31791.0,1536771.0,93.97,59195.0,111144.0,84789.0,546683.0,494840.0,117976.0,16537.0,105607.0
2022,2,Catamarca,Norte Grande Argentino,67007,1,67008,15.875,62.4,11928.0,9430.0,42087.0,1329.0,2234.0,67008.0,56.56,4165.0,13317.0,3393.0,27440.0,14685.0,1801.0,0.0,2207.0
2022,2,Chaco,Norte Grande Argentino,143559,5,143564,11.7,43.78,29552.0,61284.0,42194.0,8178.0,2356.0,143564.0,50.61,19918.0,27693.0,16003.0,46059.0,26030.0,4113.0,40.0,3708.0
2022,2,Chubut,Patagonia,161901,904,162805,25.5,83.2,45377.0,69242.0,9574.0,29784.0,8828.0,162805.0,14.91,60549.0,52315.0,15525.0,14046.0,323.0,26.0,0.0,20021.0
2022,2,Córdoba,Centro,1026367,68,1026435,26.78,87.5,179181.0,467595.0,308895.0,61107.0,9657.0,1026435.0,53.51,189549.0,175415.0,29265.0,366002.0,220718.0,31611.0,449.0,13426.0
2022,2,Corrientes,Norte Grande Argentino,144993,4,144997,12.734,48.34,38468.0,75769.0,18181.0,7256.0,5323.0,144997.0,43.31,31178.0,29922.0,21734.0,28844.0,22570.0,3589.0,53.0,7107.0
2022,2,Entre Ríos,Centro,269330,22,269352,19.11,63.9,63794.0,131029.0,35839.0,26098.0,12592.0,269352.0,40.03,57061.0,64408.0,32373.0,56221.0,37480.0,4973.0,77.0,16759.0
2022,2,Formosa,Norte Grande Argentino,67881,0,67881,11.05,43.4,15397.0,25487.0,9875.0,16910.0,212.0,67881.0,28.47,24452.0,25922.0,616.0,7583.0,7608.0,1094.0,16.0,590.0
2022,2,Jujuy,Norte Grande Argentino,115314,0,115314,14.66,57.3,20303.0,54495.0,34184.0,3955.0,2377.0,115314.0,29.39,22354.0,52567.0,549.0,29232.0,7308.0,645.0,206.0,2453.0
2022,2,La Pampa,Patagonia,111356,171,111527,30.62,93.0,7796.0,59273.0,22994.0,20200.0,1264.0,111527.0,16.07,66338.0,19805.0,5251.0,14989.0,2108.0,24.0,0.0,3012.0
2022,2,La Rioja,Norte Grande Argentino,86026,4,86030,21.33,80.1,7759.0,52656.0,19189.0,6395.0,31.0,86030.0,43.28,4011.0,27618.0,5483.0,36890.0,11417.0,610.0,1.0,0.0
2022,2,Mendoza,Nuevo Cuyo,278785,777,279562,13.78,49.38,37663.0,77504.0,135504.0,26964.0,1927.0,279562.0,29.72,62009.0,72704.0,65814.0,58164.0,14986.0,1942.0,3.0,3940.0
2022,2,Misiones,Norte Grande Argentino,178813,0,178813,13.89,51.0,37208.0,89260.0,33649.0,11074.0,7622.0,178813.0,46.23,41752.0,33847.0,20111.0,39620.0,27583.0,7500.0,50.0,8350.0
2022,2,Neuquén,Patagonia,161500,468,161968,23.81,80.0,29749.0,74905.0,28824.0,27371.0,1119.0,161968.0,46.53,47653.0,16577.0,13748.0,35831.0,24310.0,5070.0,62.0,18717.0
2022,2,Río Negro,Patagonia,159216,548,159764,20.88,67.9,36050.0,47040.0,40946.0,16760.0,18968.0,159764.0,33.26,44127.0,35681.0,19069.0,19672.0,14651.0,2116.0,178.0,24270.0
2022,2,Salta,Norte Grande Argentino,203172,5,203177,13.94,57.53,42665.0,96178.0,47076.0,10068.0,7190.0,203177.0,38.77,41220.0,72829.0,1171.0,48787.0,28182.0,4472.0,22.0,6494.0
2022,2,San Juan,Nuevo Cuyo,100126,281,100407,12.6,49.47,38570.0,19734.0,12328.0,21859.0,7916.0,100407.0,14.44,43049.0,25312.0,13802.0,6216.0,398.0,13.0,0.0,11617.0
2022,2,San Luis,Nuevo Cuyo,121559,182,121741,23.39,81.75,6860.0,29034.0,248.0,70614.0,14985.0,121741.0,19.32,10716.0,28759.0,67451.0,0.0,0.0,0.0,0.0,14815.0
2022,2,Santa Cruz,Patagonia,48987,198,49185,12.836,43.16,10170.0,23725.0,10815.0,3896.0,579.0,49185.0,11.81,21590.0,20905.0,2923.0,2973.0,150.0,0.0,0.0,644.0
2022,2,Santa Fe,Centro,878749,110,878859,24.5,77.9,198492.0,428233.0,189503.0,43081.0,19550.0,878859.0,42.01,166706.0,262567.0,60150.0,211876.0,141623.0,18156.0,197.0,17584.0
2022,2,Santiago Del Estero,Norte Grande Argentino,118042,2,118044,11.836,47.7,16561.0,80338.0,11605.0,6618.0,2922.0,118044.0,16.34,32622.0,73075.0,919.0,4247.0,5882.0,502.0,5.0,792.0
2022,2,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,53458,312,53770,29.61,99.9,12754.0,39837.0,403.0,125.0,651.0,53770.0,10.97,22222.0,25479.0,1760.0,885.0,71.0,1.0,1.0,3351.0
2022,2,Tucumán,Norte Grande Argentino,254497,30,254527,14.695,59.3,85893.0,15327.0,148823.0,3997.0,487.0,254527.0,50.09,37187.0,66655.0,4864.0,81871.0,58052.0,5601.0,16.0,281.0
2022,1,Buenos Aires,Provincia de Buenos Aires,4549131,6293,4555424,25.56,76.06,392045.0,2728865.0,1242121.0,125521.0,66872.0,4555424.0,62.51,461742.0,525170.0,846832.0,1537456.0,992335.0,140187.0,25422.0,26280.0
2022,1,Ciudad De Buenos Aires,Provincia de Buenos Aires,1415378,2163,1417541,46.0,111.8,102290.0,1217225.0,62308.0,5784.0,29934.0,1417541.0,88.22,64226.0,120237.0,93457.0,552802.0,468910.0,102437.0,13755.0,1717.0
2022,1,Catamarca,Norte Grande Argentino,62377,1,62378,14.805,58.22,14181.0,15517.0,29118.0,1328.0,2234.0,62378.0,51.22,4918.0,15777.0,3761.0,21877.0,12464.0,1374.0,0.0,2207.0
2022,1,Chaco,Norte Grande Argentino,144114,5,144119,11.77,44.06,32391.0,64546.0,36662.0,8164.0,2356.0,144119.0,45.84,20272.0,40309.0,13041.0,36088.0,23289.0,3540.0,0.0,7580.0
2022,1,Chubut,Patagonia,170701,927,171628,26.98,88.06,44133.0,66667.0,9184.0,30592.0,21052.0,171628.0,13.4,77173.0,50922.0,14494.0,13124.0,282.0,26.0,0.0,15607.0
2022,1,Córdoba,Centro,1003729,74,1003803,26.25,85.75,195610.0,501799.0,235838.0,60843.0,9713.0,1003803.0,49.89,195598.0,183182.0,35520.0,353424.0,196682.0,26268.0,25.0,13104.0
2022,1,Corrientes,Norte Grande Argentino,142574,4,142578,12.55,47.66,40462.0,79093.0,10875.0,6774.0,5374.0,142578.0,38.11,31580.0,49821.0,10467.0,20296.0,20220.0,3100.0,0.0,7094.0
2022,1,Entre Ríos,Centro,267904,22,267926,19.05,63.7,67159.0,138986.0,23091.0,26098.0,12592.0,267926.0,35.59,58588.0,89253.0,21596.0,44247.0,33352.0,4140.0,0.0,16750.0
2022,1,Formosa,Norte Grande Argentino,54548,0,54548,8.9,34.97,16397.0,15927.0,5146.0,16876.0,202.0,54548.0,30.28,24772.0,13444.0,733.0,7268.0,6829.0,914.0,0.0,588.0
2022,1,Jujuy,Norte Grande Argentino,116509,0,116509,14.84,58.06,21307.0,60616.0,25949.0,4662.0,3975.0,116509.0,27.69,24969.0,53235.0,576.0,27839.0,6745.0,503.0,200.0,2442.0
2022,1,La Pampa,Patagonia,109560,172,109732,30.2,91.7,8003.0,58978.0,21739.0,19903.0,1109.0,109732.0,14.84,67205.0,20044.0,5256.0,12773.0,1610.0,11.0,0.0,2833.0
2022,1,La Rioja,Norte Grande Argentino,84299,4,84303,20.97,78.75,9103.0,59228.0,9546.0,6395.0,31.0,84303.0,41.37,4457.0,28231.0,5647.0,35483.0,9990.0,495.0,0.0,0.0
2022,1,Mendoza,Nuevo Cuyo,274399,786,275185,13.6,48.75,49464.0,74145.0,123228.0,26969.0,1379.0,275185.0,26.2,72237.0,83047.0,59720.0,41353.0,13976.0,1562.0,3.0,3287.0
2022,1,Misiones,Norte Grande Argentino,171508,0,171508,13.36,49.03,39147.0,91752.0,25178.0,7807.0,7624.0,171508.0,41.87,39999.0,48696.0,16012.0,27151.0,24502.0,6799.0,0.0,8349.0
2022,1,Neuquén,Patagonia,149208,471,149679,22.08,74.2,28443.0,73200.0,24193.0,23098.0,745.0,149679.0,43.05,49390.0,18512.0,14009.0,33448.0,22038.0,4397.0,0.0,7885.0
2022,1,Río Negro,Patagonia,156821,553,157374,20.62,67.06,38662.0,45366.0,38037.0,16815.0,18494.0,157374.0,31.09,47406.0,35443.0,16563.0,20165.0,13260.0,1731.0,154.0,22652.0
2022,1,Salta,Norte Grande Argentino,197510,5,197515,13.586,56.1,44714.0,98667.0,40994.0,5950.0,7190.0,197515.0,36.71,37779.0,74195.0,2229.0,48006.0,25214.0,3603.0,0.0,6489.0
2022,1,San Juan,Nuevo Cuyo,87888,290,88178,11.09,43.53,34038.0,14449.0,11294.0,20723.0,7674.0,88178.0,11.99,45906.0,25803.0,11821.0,1772.0,398.0,13.0,0.0,2465.0
2022,1,San Luis,Nuevo Cuyo,119659,185,119844,23.11,80.75,7987.0,11296.0,31.0,71809.0,28721.0,119844.0,20.95,12809.0,9821.0,68624.0,0.0,1.0,0.0,0.0,28589.0
2022,1,Santa Cruz,Patagonia,48898,204,49102,12.89,43.34,10537.0,23420.0,10766.0,3974.0,405.0,49102.0,10.89,22120.0,21318.0,3100.0,1969.0,110.0,0.0,0.0,485.0
2022,1,Santa Fe,Centro,870364,115,870479,24.31,77.3,213486.0,444609.0,146552.0,45261.0,20571.0,870479.0,38.89,175814.0,274033.0,60066.0,200765.0,126697.0,14659.0,1.0,18444.0
2022,1,Santiago Del Estero,Norte Grande Argentino,116459,2,116461,11.7,47.2,18118.0,87979.0,1093.0,6349.0,2922.0,116461.0,14.5,33279.0,73232.0,885.0,3553.0,4372.0,347.0,1.0,792.0
2022,1,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,52298,313,52611,29.14,98.3,13031.0,38700.0,416.0,124.0,340.0,52611.0,10.73,23238.0,24203.0,1809.0,880.0,58.0,1.0,1.0,2421.0
2022,1,Tucumán,Norte Grande Argentino,245554,30,245584,14.22,57.38,92532.0,62396.0,86174.0,3995.0,487.0,245584.0,47.24,39155.0,67099.0,5212.0,76587.0,52957.0,4298.0,3.0,273.0
2021,4,Buenos Aires,Provincia de Buenos Aires,4502772,6385,4509157,25.36,75.7,426325.0,2706506.0,1176024.0,126887.0,73415.0,4509157.0,60.209,493379.0,537006.0,853574.0,1513299.0,942779.0,121453.0,24709.0,22958.0
2021,4,Ciudad De Buenos Aires,Provincia de Buenos Aires,1409935,2184,1412119,45.84,111.25,111360.0,1205128.0,60005.0,5679.0,29947.0,1412119.0,82.95,68625.0,128800.0,115089.0,560706.0,438687.0,87684.0,12528.0,0.0
2021,4,Catamarca,Norte Grande Argentino,59089,1,59090,14.055,55.25,16385.0,13858.0,25100.0,1512.0,2235.0,59090.0,46.38,6116.0,17652.0,3262.0,17813.0,11025.0,989.0,0.0,2233.0
2021,4,Chaco,Norte Grande Argentino,143740,5,143745,11.77,44.06,35548.0,63145.0,34688.0,8005.0,2359.0,143745.0,42.343,21242.0,42791.0,13721.0,35385.0,20157.0,2864.0,0.0,7585.0
2021,4,Chubut,Patagonia,159364,944,160308,25.31,82.56,46361.0,57412.0,9655.0,28041.0,18839.0,160308.0,9.083,79948.0,55913.0,6311.0,2217.0,155.0,1.0,0.0,15763.0
2021,4,Córdoba,Centro,986693,77,986770,25.88,84.5,212011.0,487489.0,217214.0,61277.0,8779.0,986770.0,46.361,203577.0,190688.0,41815.0,348321.0,168290.0,21448.0,24.0,12607.0
2021,4,Corrientes,Norte Grande Argentino,135908,4,135912,11.984,45.5,42523.0,71183.0,10138.0,6778.0,5290.0,135912.0,35.773,32463.0,46369.0,10102.0,19859.0,17519.0,2518.0,0.0,7082.0
2021,4,Entre Ríos,Centro,265024,22,265046,18.88,63.16,70459.0,133387.0,23452.0,25022.0,12726.0,265046.0,33.317,61911.0,85194.0,24086.0,45133.0,28757.0,3382.0,0.0,16583.0
2021,4,Formosa,Norte Grande Argentino,53663,0,53663,8.766,34.47,17211.0,15111.0,5151.0,16018.0,172.0,53663.0,28.758,23011.0,13775.0,1165.0,7119.0,5897.0,729.0,0.0,1967.0
2021,4,Jujuy,Norte Grande Argentino,113915,0,113915,14.555,56.9,22330.0,60511.0,24156.0,2927.0,3991.0,113915.0,27.144,23688.0,53918.0,564.0,26510.0,6278.0,433.0,200.0,2324.0
2021,4,La Pampa,Patagonia,106834,173,107007,29.52,89.56,8175.0,58000.0,20192.0,19286.0,1354.0,107007.0,13.854,67554.0,19421.0,4827.0,10999.0,1168.0,11.0,0.0,3027.0
2021,4,La Rioja,Norte Grande Argentino,83124,4,83128,20.75,77.94,10387.0,56651.0,9446.0,6613.0,31.0,83128.0,39.696,5122.0,28911.0,5673.0,34138.0,8849.0,435.0,0.0,0.0
2021,4,Mendoza,Nuevo Cuyo,266783,804,267587,13.26,47.5,59842.0,71553.0,109667.0,24666.0,1859.0,267587.0,22.232,88818.0,84751.0,51356.0,31698.0,9333.0,1261.0,4.0,366.0
2021,4,Misiones,Norte Grande Argentino,171132,0,171132,13.37,49.06,41778.0,92068.0,22035.0,7649.0,7602.0,171132.0,38.903,42656.0,49591.0,16112.0,26711.0,21622.0,6104.0,1.0,8335.0
2021,4,Neuquén,Patagonia,146989,477,147466,21.81,73.3,29175.0,72761.0,23253.0,21531.0,746.0,147466.0,40.093,51634.0,15538.0,14418.0,35455.0,19278.0,3376.0,0.0,7767.0
2021,4,Río Negro,Patagonia,153189,564,153753,20.2,65.7,42037.0,44495.0,32212.0,16558.0,18451.0,153753.0,27.203,50918.0,39918.0,5905.0,21899.0,11315.0,1153.0,0.0,22645.0
2021,4,Salta,Norte Grande Argentino,199399,6,199405,13.76,56.8,46972.0,99808.0,39555.0,5882.0,7188.0,199405.0,33.941,41163.0,75610.0,3550.0,47350.0,22340.0,2917.0,0.0,6475.0
2021,4,San Juan,Nuevo Cuyo,79667,291,79958,10.086,39.6,35868.0,13102.0,11072.0,11423.0,8493.0,79958.0,11.053,41083.0,24242.0,9933.0,159.0,106.0,0.0,0.0,4435.0
2021,4,San Luis,Nuevo Cuyo,118662,187,118849,22.98,80.3,8472.0,11064.0,30.0,70560.0,28723.0,118849.0,20.91,13133.0,9126.0,67372.0,0.0,0.0,0.0,0.0,29218.0
2021,4,Santa Cruz,Patagonia,48276,210,48486,12.81,43.06,10790.0,22902.0,10031.0,4346.0,417.0,48486.0,8.991,23176.0,22173.0,2010.0,569.0,67.0,0.0,0.0,491.0
2021,4,Santa Fe,Centro,866265,176,866441,24.23,77.06,233427.0,444373.0,128856.0,43556.0,16229.0,866441.0,36.024,187413.0,275887.0,64379.0,197336.0,111721.0,10927.0,1.0,18777.0
2021,4,Santiago Del Estero,Norte Grande Argentino,115859,2,115861,11.67,47.03,19032.0,86563.0,1088.0,6256.0,2922.0,115861.0,13.841,34123.0,72608.0,830.0,3397.0,3790.0,319.0,1.0,793.0
2021,4,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,52042,315,52357,29.17,98.4,13317.0,38148.0,426.0,124.0,342.0,52357.0,10.697,23666.0,23346.0,1797.0,904.0,62.0,1.0,1.0,2580.0
2021,4,Tucumán,Norte Grande Argentino,238609,30,238639,13.85,55.94,97830.0,59022.0,78790.0,2511.0,486.0,238639.0,45.148,38382.0,68834.0,5327.0,75536.0,46536.0,3783.0,1.0,240.0
2021,3,Buenos Aires,Provincia de Buenos Aires,4246425,5184,4251609,23.97,71.7,585729.0,2595485.0,885613.0,120228.0,64554.0,4251609.0,56.258,1215766.0,351052.0,196740.0,1459589.0,882877.0,112217.0,23640.0,9728.0
2021,3,Ciudad De Buenos Aires,Provincia de Buenos Aires,1411797,1608,1413405,45.9,111.25,142902.0,1192107.0,42966.0,6059.0,29371.0,1413405.0,77.712,158750.0,105924.0,74937.0,572174.0,409094.0,81561.0,10965.0,0.0
2021,3,Catamarca,Norte Grande Argentino,56253,1,56254,13.41,52.72,18413.0,11709.0,22331.0,1568.0,2233.0,56254.0,43.433,6835.0,18936.0,1659.0,16078.0,9770.0,768.0,2.0,2206.0
2021,3,Chaco,Norte Grande Argentino,139868,3,139871,11.484,42.97,38258.0,63659.0,27583.0,8018.0,2353.0,139871.0,39.113,24573.0,43223.0,14423.0,31733.0,15557.0,2379.0,25.0,7958.0
2021,3,Chubut,Patagonia,155266,800,156066,24.73,80.7,49269.0,55794.0,8946.0,23376.0,18681.0,156066.0,8.177,90793.0,43403.0,5323.0,1488.0,151.0,1.0,0.0,14907.0
2021,3,Córdoba,Centro,946726,62,946788,24.89,81.3,229275.0,477223.0,167495.0,57617.0,15178.0,946788.0,41.928,225443.0,188432.0,47406.0,329824.0,129170.0,17220.0,37.0,9256.0
2021,3,Corrientes,Norte Grande Argentino,133816,3,133819,11.82,44.9,44805.0,69403.0,7542.0,6766.0,5303.0,133819.0,32.169,37191.0,46420.0,9702.0,19652.0,13630.0,2170.0,1.0,5053.0
2021,3,Entre Ríos,Centro,260360,15,260375,18.6,62.2,74443.0,128752.0,20485.0,23500.0,13195.0,260375.0,29.601,72351.0,91024.0,16303.0,41662.0,23450.0,2815.0,15.0,12755.0
2021,3,Formosa,Norte Grande Argentino,52795,0,52795,8.64,33.97,18093.0,14111.0,4730.0,15690.0,171.0,52795.0,26.689,23178.0,14101.0,1206.0,6985.0,5109.0,599.0,0.0,1617.0
2021,3,Jujuy,Norte Grande Argentino,111158,0,111158,14.24,55.7,23554.0,60758.0,19926.0,2952.0,3968.0,111158.0,25.981,24286.0,53993.0,561.0,24129.0,5287.0,293.0,208.0,2401.0
2021,3,La Pampa,Patagonia,100371,116,100487,27.77,84.25,9015.0,57881.0,17817.0,14479.0,1295.0,100487.0,12.992,65909.0,15897.0,4023.0,9718.0,780.0,8.0,0.0,4152.0
2021,3,La Rioja,Norte Grande Argentino,82157,3,82160,20.56,77.25,11329.0,54744.0,9444.0,6613.0,30.0,82160.0,38.868,5470.0,29209.0,4870.0,34157.0,8069.0,385.0,0.0,0.0
2021,3,Mendoza,Nuevo Cuyo,255320,619,255939,12.71,45.56,91474.0,71247.0,70579.0,21811.0,828.0,255939.0,13.365,156942.0,70264.0,7734.0,15680.0,4697.0,546.0,26.0,50.0
2021,3,Misiones,Norte Grande Argentino,158528,0,158528,12.414,45.56,43230.0,89469.0,10969.0,7198.0,7662.0,158528.0,30.879,42659.0,50507.0,14950.0,26166.0,14110.0,1833.0,24.0,8279.0
2021,3,Neuquén,Patagonia,139436,373,139809,20.75,69.7,29650.0,73794.0,16455.0,19270.0,640.0,139809.0,38.342,62205.0,10475.0,3726.0,36473.0,18253.0,3086.0,12.0,5579.0
2021,3,Río Negro,Patagonia,144084,501,144585,19.06,61.97,47934.0,44519.0,18725.0,15031.0,18376.0,144585.0,25.4,69956.0,18327.0,2329.0,22626.0,10377.0,961.0,0.0,20009.0
2021,3,Salta,Norte Grande Argentino,195831,2,195833,13.555,55.97,49212.0,98318.0,36126.0,5724.0,6453.0,195833.0,31.21,41724.0,76894.0,3893.0,46903.0,17787.0,2305.0,0.0,6327.0
2021,3,San Juan,Nuevo Cuyo,79227,256,79483,10.05,39.47,40072.0,12922.0,6670.0,11372.0,8447.0,79483.0,7.041,60830.0,13396.0,341.0,159.0,106.0,10.0,0.0,4641.0
2021,3,San Luis,Nuevo Cuyo,117716,148,117864,22.86,79.9,8417.0,11884.0,27.0,68856.0,28680.0,117864.0,21.699,14016.0,6492.0,67947.0,0.0,1.0,1.0,15.0,29392.0
2021,3,Santa Cruz,Patagonia,48779,197,48976,13.016,43.75,12347.0,22961.0,6328.0,4269.0,3071.0,48976.0,7.692,30677.0,15098.0,2009.0,376.0,67.0,14.0,0.0,735.0
2021,3,Santa Fe,Centro,841433,151,841584,23.6,75.0,245929.0,443156.0,93412.0,43447.0,15640.0,841584.0,33.132,211389.0,268055.0,55570.0,188209.0,93606.0,8449.0,39.0,16267.0
2021,3,Santiago Del Estero,Norte Grande Argentino,115457,1,115458,11.664,47.0,19939.0,85535.0,909.0,6147.0,2928.0,115458.0,13.353,34909.0,71987.0,831.0,3225.0,3366.0,239.0,3.0,898.0
2021,3,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,49934,289,50223,28.16,94.94,12853.0,36958.0,6.0,16.0,390.0,50223.0,9.52,29662.0,17257.0,1444.0,905.0,58.0,1.0,1.0,895.0
2021,3,Tucumán,Norte Grande Argentino,232447,25,232472,13.53,54.62,104489.0,53868.0,70964.0,2408.0,743.0,232472.0,42.101,40353.0,71501.0,5301.0,71124.0,41176.0,2844.0,9.0,164.0
2021,2,Buenos Aires,Provincia de Buenos Aires,4127167,5184,4132351,23.36,70.0,603255.0,2503830.0,854173.0,113546.0,57547.0,4132351.0,52.755,1202236.0,346506.0,240728.0,1339636.0,868581.0,114841.0,10715.0,9108.0
2021,2,Ciudad De Buenos Aires,Provincia de Buenos Aires,1398747,1608,1400355,45.5,110.1,148989.0,1175097.0,41318.0,5580.0,29371.0,1400355.0,72.747,159328.0,116554.0,88093.0,563201.0,386947.0,79731.0,6435.0,66.0
2021,2,Catamarca,Norte Grande Argentino,55743,1,55744,13.31,52.34,20305.0,9426.0,22331.0,1449.0,2233.0,55744.0,42.185,7304.0,15905.0,5388.0,15744.0,8465.0,730.0,2.0,2206.0
2021,2,Chaco,Norte Grande Argentino,140726,3,140729,11.58,43.3,39826.0,62948.0,27584.0,8018.0,2353.0,140729.0,37.397,25472.0,43991.0,16080.0,31423.0,13493.0,2287.0,25.0,7958.0
2021,2,Chubut,Patagonia,138412,825,139237,22.16,72.3,49271.0,41497.0,6081.0,23682.0,18706.0,139237.0,7.677,91516.0,37541.0,3899.0,999.0,109.0,1.0,0.0,5172.0
2021,2,Córdoba,Centro,930818,62,930880,24.53,80.1,239780.0,467782.0,151855.0,55944.0,15519.0,930880.0,39.59,220409.0,187365.0,71031.0,322011.0,104796.0,15305.0,38.0,9925.0
