provincia,region,localidad,de0a9Mbps,de10a20Mbps,de21a49Mbps,de50a99Mbps,de100a199Mbps,de200a499Mbps,de500a1024Mbps,otros,adsl,cableModem,dialUp,fibraOptica,otros_tec,satelital,wimax,wireless,totalTecnologia,latitud,longitud
Chubut,Patagonia,Los Altares,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,-43.8711929981581,-68.4301168776514
Chubut,Patagonia,Los Cipreses,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-43.1847146210617,-71.6413919295155
Chubut,Patagonia,Paso De Indios,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-43.8663054117658,-69.0448870902309
Chubut,Patagonia,Paso Del Sapo,31,0,0,0,0,0,0,1,0,0,0,0,0,2,0,30,32,-42.7371109950872,-69.6110020875554
Chubut,Patagonia,Playa Magagna,1703,101,0,0,0,0,0,0,0,1700,0,0,0,0,0,3,1703,-43.3821208618862,-65.0449325683674
Chubut,Patagonia,Playa Unión,696,525,71,90,0,0,0,30,675,209,12,101,1,0,0,421,1419,-43.3219408530217,-65.0475987350977
Chubut,Patagonia,Puerto Madryn,5627,9793,7649,6215,268,13,0,10071,3648,24433,200,3781,5283,9,0,2762,40116,-42.7550996783449,-65.0422298178163
Chubut,Patagonia,Puerto Pirámide,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,38,-42.5736171931039,-64.2836893467339
Chubut,Patagonia,Quinta El Mirador,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,-42.811590013144,-65.051417803805
Chubut,Patagonia,Rada Tilly,930,1640,170,0,0,0,0,1,1143,1,34,1206,54,0,0,443,2881,-45.9368019185633,-67.5653960236573
Chubut,Patagonia,Rawson,1857,3016,1845,1987,0,0,0,3540,1747,8805,41,774,300,1,0,343,12011,-43.3010516778945,-65.0955202340428
Chubut,Patagonia,Reserva Area Protegida El Doradillo,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,-42.6456158957863,-65.0647229672572
Chubut,Patagonia,Río Mayo,1,180,0,0,0,0,0,5,0,0,0,4,0,2,0,180,186,-45.6964538171738,-70.2559804482547
Chubut,Patagonia,Río Pico,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,-44.1829932413496,-71.3700565360866
Chubut,Patagonia,Sarmiento,3041,70,0,1,0,0,0,4,2133,1,0,712,0,1,0,277,3124,-45.590519720018,-69.0706825167205
Chubut,Patagonia,Tecka,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-43.4935820815258,-70.8135608321009
Chubut,Patagonia,Telsen,43,5,3,8,0,0,0,3,0,16,0,0,0,4,0,42,62,-42.4387511614213,-66.941427996482
Chubut,Patagonia,Trelew,6207,16349,2739,6551,125,14,0,442,6877,23051,287,722,1094,3,0,1130,33164,-43.2483538570309,-65.3103813319694
Chubut,Patagonia,Trevelín,715,316,0,0,0,0,0,0,472,0,19,0,18,1,0,562,1072,-43.0908711905976,-71.4654853699539
Chubut,Patagonia,Villa Futalaufquen,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,-42.9006375858067,-71.6061535113717
Chubut,Patagonia,Yala Laubat,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-42.7671354457615,-68.875421794475
Ciudad De Buenos Aires,Provincia de Buenos Aires,Palermo,57291,103113,81909,489369,560701,129613,20205,460,140791,1240125,2145,129218,29585,57,0,5758,1547679,-34.5738999836423,-58.4224364523189
Corrientes,Norte Grande Argentino,Alvear,115,402,0,0,0,0,0,0,516,0,0,0,0,1,0,0,517,-29.0985990956679,-56.5521631297617
Corrientes,Norte Grande Argentino,Bella Vista,1487,892,2,0,0,0,0,300,1379,600,0,0,100,2,0,600,2681,-28.5076772496551,-59.04433283502
Corrientes,Norte Grande Argentino,Berón De Astrada,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-27.5506233626678,-57.5376245501398
Corrientes,Norte Grande Argentino,Bonpland,56,0,0,0,0,0,0,2,0,0,0,0,0,2,0,56,58,-29.8203735190576,-57.4296479379825
Corrientes,Norte Grande Argentino,Cazadores Correntinos,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,15,-29.9787827263917,-58.3024356720991
Corrientes,Norte Grande Argentino,Chavarría,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,-28.9549218176889,-58.5716489831846
Corrientes,Norte Grande Argentino,Colonia Carolina,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,-29.1457706796124,-59.1820838282047
Corrientes,Norte Grande Argentino,Colonia Libertad,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,-30.0439760349315,-57.8235193980386
Corrientes,Norte Grande Argentino,Colonia Liebig'S,309,0,0,0,0,0,0,0,0,276,0,0,0,1,0,32,309,-27.9156591543749,-55.8233285990026
Corrientes,Norte Grande Argentino,Concepción,0,23,0,0,0,0,0,2,0,0,0,0,0,2,0,23,25,-28.3924910085097,-57.8866807708097
Corrientes,Norte Grande Argentino,Corrientes,8492,8092,15807,26502,22721,3726,56,51,14446,62107,4,7582,7,3,0,1310,85459,-27.4632821641043,-58.8392333481757
Corrientes,Norte Grande Argentino,Curuzú Cuatiá,2078,3716,86,32,2,7,0,3035,921,0,0,4480,3030,3,0,525,8959,-29.7915233554051,-58.049945341682
Corrientes,Norte Grande Argentino,El Sombrero,3,5,0,0,0,0,0,0,5,0,0,0,0,1,0,2,8,-27.7035440870919,-58.7686060583955
Corrientes,Norte Grande Argentino,Empedrado,560,595,0,0,0,0,0,0,750,300,0,0,0,2,0,103,1155,-27.9524556932224,-58.8074763893306
Corrientes,Norte Grande Argentino,Esquina,953,632,295,0,0,0,0,1500,458,0,0,944,1500,1,0,477,3380,-30.0159284150174,-59.5309812132883
Corrientes,Norte Grande Argentino,Estación Libertad,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-30.0125285200771,-57.8591295180443
Corrientes,Norte Grande Argentino,Estación Torrent,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-28.8266239157245,-56.469525963544
Corrientes,Norte Grande Argentino,Felipe Yofré,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,4,-29.105919764542,-58.3424746747141
Corrientes,Norte Grande Argentino,Garruchos,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-28.1729435857266,-55.6513324031087
Corrientes,Norte Grande Argentino,Gobernador Igr. Valentín Virasoro,204,1016,1,1,0,0,0,5,1220,0,0,3,1,3,0,0,1227,-28.0455566790186,-56.0190197167242
Corrientes,Norte Grande Argentino,Gobernador Juan E. Martínez,53,0,0,0,0,0,0,0,0,0,0,40,0,1,0,12,53,-28.9108688742576,-58.9359577546112
Corrientes,Norte Grande Argentino,Goya,5474,2695,5479,2142,1618,111,4,0,2618,11732,0,3102,66,4,0,1,17523,-29.1413439330685,-59.2605311638707
Corrientes,Norte Grande Argentino,Itatí,86,375,0,0,0,0,0,0,434,0,0,0,0,1,0,26,461,-27.2693038533077,-58.2434782721969
Corrientes,Norte Grande Argentino,Ituzaingó,743,904,0,0,0,0,0,1,1645,0,0,0,1,2,0,0,1648,-27.5910429413741,-56.7039739448011
Corrientes,Norte Grande Argentino,Itá Ibaté,26,136,0,0,0,0,0,0,152,1,0,0,0,3,0,6,162,-27.4250661277127,-57.3376993601456
Corrientes,Norte Grande Argentino,José Rafael Gómez,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,31,31,-28.2260143622167,-55.7844092003668
Corrientes,Norte Grande Argentino,Juan Pujol,149,0,0,0,0,0,0,0,0,0,0,0,0,2,0,153,155,-30.4178964519869,-57.8560694385919
Corrientes,Norte Grande Argentino,La Cruz,63,264,0,0,0,0,0,0,326,0,0,0,0,1,0,0,327,-29.1736584106926,-56.6450161726372
Corrientes,Norte Grande Argentino,Laguna Brava,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-27.492827539732,-58.7167656641361
Corrientes,Norte Grande Argentino,Lavalle,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,-29.0249812495642,-59.1818570100087
Corrientes,Norte Grande Argentino,Lomas De Vallejos,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-27.7329656323888,-57.9193852921423
Corrientes,Norte Grande Argentino,Loreto,36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36,37,-27.7684514067067,-57.274839083927
Corrientes,Norte Grande Argentino,Mariano I. Loza (Est. Justino Solari),2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,-29.3763665588886,-58.1960231004583
Corrientes,Norte Grande Argentino,Mburucuyá,51,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49,51,-28.0460572855636,-58.224984006822
Corrientes,Norte Grande Argentino,Mercedes,1553,1988,1,0,0,0,0,666,1806,1541,0,554,0,4,0,303,4208,-29.1833885579996,-58.0742364424806
Corrientes,Norte Grande Argentino,Mocoretá,21,28,0,0,0,0,0,0,45,30,0,0,0,1,0,0,76,-30.6176804049267,-57.9628254585589
Corrientes,Norte Grande Argentino,Monte Caseros,2129,2123,40,10,2,0,0,0,1858,0,0,1016,18,1,0,1419,4312,-30.2515527236356,-57.6388140007913
Corrientes,Norte Grande Argentino,Nuestra Señora Del Rosario De Caá Catí,81,18,0,0,0,0,0,0,0,1,0,0,0,0,0,98,99,-27.751995828158,-57.6225136238666
Corrientes,Norte Grande Argentino,Palmar Grande,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,11,-27.9407694115665,-57.9009156630285
Corrientes,Norte Grande Argentino,Parada Acuña,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-29.9084817138799,-57.9581770148793
Corrientes,Norte Grande Argentino,Parada Labougle,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-30.3190400199696,-57.7289868202181
Corrientes,Norte Grande Argentino,Parada Pucheta,37,0,0,0,0,0,0,1,0,0,0,0,0,1,0,37,38,-29.9053454011034,-57.5743693513377
Corrientes,Norte Grande Argentino,Paso De La Patria,191,0,0,0,0,0,0,0,0,0,0,0,130,1,0,60,191,-27.3150060127599,-58.5720142980631
Corrientes,Norte Grande Argentino,Paso De Los Libres,2080,2530,9,1,0,0,0,3,4560,0,0,4,0,2,59,0,4625,-29.7116998596983,-57.0877441027999
Corrientes,Norte Grande Argentino,Pedro R. Fernández (Est. Manuel F. Mantilla),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-28.7505433489253,-58.6545368651224
Corrientes,Norte Grande Argentino,Perugorría,90,0,0,0,0,0,0,1,0,0,0,0,0,2,0,89,91,-29.3404796154785,-58.6080890462901
Corrientes,Norte Grande Argentino,Pueblo Libertador,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-30.2195813152624,-59.3906028568407
Corrientes,Norte Grande Argentino,Ramada Paso,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-27.3659289314983,-58.3003087514316
Corrientes,Norte Grande Argentino,Riachuelo,172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,171,172,-27.5811452851025,-58.7419831223036
Corrientes,Norte Grande Argentino,Saladas,201,632,1,0,0,0,0,0,832,0,0,0,0,2,0,0,834,-28.2553374256059,-58.6238010038908
Corrientes,Norte Grande Argentino,San Cayetano,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-27.5712103716288,-58.6958799100026
Corrientes,Norte Grande Argentino,San Cosme,174,98,0,0,0,0,0,0,112,0,0,0,150,1,0,9,272,-27.3711801624716,-58.5115291113063
Corrientes,Norte Grande Argentino,San Lorenzo,94,0,0,0,0,0,0,50,0,0,0,75,50,1,0,18,144,-28.1314603295453,-58.7668321022746
Corrientes,Norte Grande Argentino,San Luis Del Palmar,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-27.5081078409756,-58.5554744159758
Corrientes,Norte Grande Argentino,San Miguel,98,21,0,0,0,0,0,0,0,0,0,0,0,1,0,118,119,-27.9947735055436,-57.5919539782996
Corrientes,Norte Grande Argentino,San Roque,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,-28.5732308799035,-58.7100567505645
Corrientes,Norte Grande Argentino,Santa Ana,118,0,0,0,0,0,0,0,0,0,0,0,88,0,0,30,118,-27.455091402543,-58.6530388459631
Corrientes,Norte Grande Argentino,Santa Lucía,832,20,0,0,0,0,0,1,31,0,0,819,0,1,0,2,853,-28.9847966992846,-59.1017576429994
Corrientes,Norte Grande Argentino,Santa Rosa,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,20,23,-28.2674256970164,-58.1220612497619
Corrientes,Norte Grande Argentino,Santo Tomé,855,1540,0,0,0,0,0,1312,2394,0,0,0,0,1,0,1312,3707,-28.5511588178368,-56.0420862814163
Corrientes,Norte Grande Argentino,Sauce,502,0,0,0,0,0,0,0,0,552,0,0,0,2,0,0,554,-30.0867528651818,-58.7879617250662
Corrientes,Norte Grande Argentino,Tabay,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,19,20,-28.3062678179647,-58.2862966985736
Corrientes,Norte Grande Argentino,Tatacua,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,-28.3720748439642,-58.3252896634835
Corrientes,Norte Grande Argentino,Villa Olivari,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,16,17,-27.6329473311043,-56.9062014827101
Córdoba,Centro,Achiras,285,11,0,0,0,0,0,0,0,0,0,50,0,0,0,258,308,-33.1770175916926,-64.9944684969757
Córdoba,Centro,Adelia María,350,2177,0,110,11,0,0,368,353,2469,0,15,0,0,0,179,3016,-33.631620222358,-64.0208372956378
Córdoba,Centro,Agua De Oro,409,91,0,0,0,0,0,0,370,0,0,65,0,0,0,65,500,-31.058228127494,-64.2955793576311
Córdoba,Centro,Alcira (Est. Gigena),293,1036,17,2,0,0,0,0,464,0,0,883,0,1,0,0,1348,-32.757065291399,-64.3378599293347
Córdoba,Centro,Alejandro Roca (Est. Alejandro),177,497,0,0,0,0,0,0,439,0,0,0,0,0,0,235,674,-33.3564514451723,-63.7205503922441
Córdoba,Centro,Alejo Ledesma,82,0,0,0,0,0,0,1,0,0,0,1,0,3,0,79,83,-33.6076125942499,-62.6261405718946
Córdoba,Centro,Alicia,1121,97,0,0,0,0,0,1,0,360,0,858,0,1,0,0,1219,-31.9387491680744,-62.4657945680095
Córdoba,Centro,Almafuerte,519,3145,85,0,0,0,0,0,836,2554,0,3,5,0,0,351,3749,-32.1934604986786,-64.2543871859511
Córdoba,Centro,Alpa Corral,0,0,0,0,0,0,0,160,0,0,0,0,160,0,0,0,160,-32.6904036665231,-64.721171054893
Córdoba,Centro,Alta Gracia,1489,3551,302,3666,6543,572,3,0,3452,1452,0,10895,0,0,0,327,16126,-31.6576798267691,-64.4288214061936
Córdoba,Centro,Alto Alegre,0,296,0,0,0,0,0,0,140,155,0,1,0,0,0,0,296,-32.3460951978736,-62.8853485991764
Córdoba,Centro,Alto De Los Quebrachos,6,12,0,0,0,0,0,0,0,0,0,0,6,0,0,1,7,-30.5409658147192,-65.0384387721916
Córdoba,Centro,Altos De Chipión,607,0,0,0,0,0,0,0,606,0,0,0,0,1,0,0,607,-30.9563507625723,-62.3378881220879
Córdoba,Centro,Amboy,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,-32.1759165218621,-64.5765483175138
Córdoba,Centro,Anisacate,323,205,0,0,0,0,0,0,416,0,0,0,0,0,0,107,523,-31.7231378713901,-64.4144863418681
Córdoba,Centro,Arias,130,363,0,0,0,0,0,0,493,0,0,0,0,0,0,0,493,-33.6411632781096,-62.402789011452
Córdoba,Centro,Arroyito,6510,1948,477,480,13,0,0,1,538,6608,0,2121,0,1,58,103,9429,-31.4193908735633,-63.0503444103203
Córdoba,Centro,Arroyo Algodón,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-32.2019665986816,-63.1627861860009
Córdoba,Centro,Arroyo Cabral,643,29,2,0,0,0,0,2,4,393,0,2,0,1,0,276,676,-32.4889824965456,-63.4014794487713
Córdoba,Centro,Arroyo Los Patos,43,20,0,0,0,0,0,0,0,40,0,20,0,0,0,5,65,-31.7500816583302,-65.004300188015
Córdoba,Centro,Ascochinga,49,76,0,0,0,0,0,0,124,0,0,1,0,0,0,0,125,-30.9594645513035,-64.2754165610863
Córdoba,Centro,Ausonia,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-32.6613825801545,-63.2447973807791
Córdoba,Centro,Ballesteros,613,123,0,0,0,0,0,2,596,0,0,77,0,0,0,65,738,-32.5453815879853,-62.9833005213374
Córdoba,Centro,Ballesteros Sur,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,70,71,-32.5885971215357,-63.027038782482
Córdoba,Centro,Bañado De Soto,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-30.8044357869451,-65.0436620185917
Córdoba,Centro,Bell Ville,279,385,3066,6406,1642,128,0,25,567,8032,0,3330,0,0,0,0,11929,-32.6285600750708,-62.6891149083321
Córdoba,Centro,Bengolea,0,269,0,0,0,0,0,0,0,0,0,269,0,0,0,0,269,-33.0274173144801,-63.6719277875696
Córdoba,Centro,Benjamín Gould,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,-33.5901195408333,-62.7303890735446
Córdoba,Centro,Berrotarán,1632,552,0,1,2,0,0,3,609,1445,0,2,0,0,0,133,2189,-32.4528669215341,-64.3854404675021
Córdoba,Centro,Bialet Massé,534,741,0,0,0,0,0,0,941,0,0,1,0,0,0,333,1275,-31.3123081567618,-64.4629696370028
Córdoba,Centro,Brinkmann,97,166,1318,603,551,0,0,0,188,0,0,2547,0,0,0,0,2735,-30.8665250177702,-62.0356522438995
Córdoba,Centro,Bulnes,51,0,0,0,0,0,0,0,50,0,0,0,0,1,0,0,51,-33.5032818212674,-64.6755735163666
Córdoba,Centro,Cabalango,205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207,-31.3931049014855,-64.5635652642982
Córdoba,Centro,Calchín,842,80,0,0,0,0,0,0,0,894,0,0,0,0,0,28,922,-31.6679359912419,-63.2006870937546
Córdoba,Centro,Camilo Aldao,1132,24,0,0,0,0,0,0,1155,0,0,0,0,1,0,0,1156,-33.123740825534,-62.0965954602144
Córdoba,Centro,Caminiaga,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,-30.0682250779624,-64.052875898278
Córdoba,Centro,Canals,455,655,8,0,0,0,0,0,185,0,0,515,0,0,0,418,1118,-33.562382718352,-62.8855974037259
Córdoba,Centro,Capilla Del Carmen,1,150,0,0,0,0,0,2,0,138,0,0,0,0,0,15,153,-31.5081678166164,-63.3421354529106
Córdoba,Centro,Capilla Del Monte,945,1346,0,0,0,0,0,91,1643,457,0,0,0,0,0,282,2382,-30.8563966713395,-64.526268881497
Córdoba,Centro,Capilla Vieja,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-31.942027416529,-64.6165406145348
Córdoba,Centro,Capitán General Bernardo O'Higgins,141,30,0,0,0,0,0,0,0,0,0,30,0,0,0,141,171,-33.247202805036,-62.269738358968
Córdoba,Centro,Carnerillo,166,691,0,23,0,0,0,0,129,0,0,505,23,1,0,222,880,-32.9153142058652,-64.0256580552867
Córdoba,Centro,Carrilobo,654,6,0,0,0,0,0,0,0,599,0,0,0,1,0,60,660,-31.8716468802323,-63.1165074420857
Córdoba,Centro,Casa Grande,44,9,0,0,0,0,0,4,0,0,0,0,0,0,0,57,57,-31.1697129911083,-64.4776214321437
Córdoba,Centro,Cavanagh,275,47,0,0,0,0,0,0,0,0,0,0,0,0,0,322,322,-33.478334898944,-62.3393464555145
Córdoba,Centro,Cañada De Machado,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-31.4289242714312,-63.5870264507761
Córdoba,Centro,Cañada Del Sauce,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-32.3679991604313,-64.6425223427633
Córdoba,Centro,Cerro Colorado,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,-30.096944,-63.931111
Córdoba,Centro,Chaján,1,0,0,0,78,0,0,0,0,0,0,78,0,1,0,0,79,-33.5563361347485,-65.0052699166312
Córdoba,Centro,Chancani,85,12,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,-31.4172820195639,-65.4453421341012
Córdoba,Centro,Charbonier,87,2,0,0,0,0,0,13,0,0,0,0,0,0,0,102,102,-30.7720869099195,-64.5441595530858
Córdoba,Centro,Charras,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,13,-33.0241677315378,-64.0458262411649
Córdoba,Centro,Chazón,328,60,0,0,0,0,0,0,0,388,0,0,0,0,0,0,388,-33.0772598274988,-63.275435286184
Córdoba,Centro,Chilibroste,152,0,0,0,0,0,0,1,146,0,0,1,0,0,0,6,153,-32.3325969254244,-62.5135995097258
Córdoba,Centro,Chucul,78,15,0,0,0,0,0,2,19,0,0,3,0,0,0,74,96,-33.0089546768665,-64.1712493406755
Córdoba,Centro,Chuña,104,0,0,0,0,0,0,0,0,0,0,0,0,2,0,102,104,-30.4687274606224,-64.6712287665168
Córdoba,Centro,Cintra,390,2,0,0,0,0,0,1,315,0,0,1,0,1,0,76,393,-32.3081476332499,-62.6531184151953
Córdoba,Centro,Ciénaga Del Coro,64,25,0,0,0,0,0,0,0,0,0,1,0,0,0,64,65,-31.0381142705456,-65.2775888503175
Córdoba,Centro,Colazo,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,3,-31.964293093898,-63.3834011052136
Córdoba,Centro,Colonia Almada,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-32.033345652856,-63.8628846933814
Córdoba,Centro,Colonia Anita,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-31.1438629464364,-62.2135862922774
Córdoba,Centro,Colonia Bismarck,22,0,0,0,0,0,0,0,0,7,0,0,0,0,0,15,22,-33.3003017093034,-62.7132986409449
Córdoba,Centro,Colonia Caroya,1167,39,14,5388,1013,161,22,0,1132,505,0,6155,0,0,0,31,7823,-31.0172322466264,-64.066728610829
Córdoba,Centro,Colonia Italiana,199,0,0,0,0,0,0,0,0,158,0,0,31,0,0,10,199,-33.3119180942558,-62.1807987939012
Córdoba,Centro,Colonia Las Pichanas,32,0,0,0,0,0,0,11,0,0,0,0,0,0,0,43,43,-31.2454066292387,-62.9256664887207
Córdoba,Centro,Colonia Marina,406,71,0,0,0,0,0,1,0,203,0,171,0,1,0,103,478,-31.2485066335845,-62.3639645596989
Córdoba,Centro,Colonia San Bartolomé,365,25,0,0,0,0,0,0,0,0,0,0,0,0,0,390,390,-31.528322298444,-62.7244933856141
Córdoba,Centro,Colonia Vignaud,108,0,17,19,52,0,0,0,94,0,0,102,0,0,0,0,196,-30.8416242298498,-61.9558386203663
Córdoba,Centro,Conlara,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,-32.0788609958395,-65.2312586416728
Córdoba,Centro,Copacabana,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,-30.6113486219317,-64.5555688574614
Córdoba,Centro,Coronel Baigorria,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,-32.8495478948519,-64.3598591374051
Córdoba,Centro,Coronel Moldes,100,401,0,0,0,0,0,1340,501,0,0,0,1340,0,0,0,1841,-33.6230868735031,-64.5971033510391
Córdoba,Centro,Corral De Bustos,5605,1345,1238,21,2,0,0,1,752,4591,0,1027,1796,0,0,46,8212,-33.2816219895104,-62.1854508942409
Córdoba,Centro,Corralito,46,35,98,6,0,0,0,266,0,0,0,151,265,1,0,35,452,-32.0252572445237,-64.1931588929625
Córdoba,Centro,Cosquín,812,648,61,2480,1917,194,1,1,1307,4694,0,0,0,0,0,113,6114,-31.240571224569,-64.4655312574209
Córdoba,Centro,Costasacate,211,79,0,0,0,0,0,1,126,0,0,153,0,0,0,12,291,-31.6470984739179,-63.7598955842163
Córdoba,Centro,Cruz Alta,101,569,0,0,0,0,0,1,669,0,0,1,0,1,0,0,671,-33.0069947278727,-61.8109726038419
Córdoba,Centro,Cruz Caña,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,-32.2779029026256,-65.0273777504727
Córdoba,Centro,Cruz De Caña,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-31.0662466251544,-64.9425321672363
Córdoba,Centro,Cruz Del Eje,1201,2652,1,2439,567,52,0,0,1565,1733,0,3055,0,0,0,575,6928,-30.7218592173102,-64.8077377312137
Córdoba,Centro,Cuesta Blanca,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,-31.4787781890782,-64.5773466914484
Córdoba,Centro,Córdoba,28960,47774,7725,238011,148791,24167,399,26,58016,222667,44,208950,1218,11,0,4276,495182,-31.4138166206931,-64.1833384346292
Córdoba,Centro,Dalmacio Vélez,431,29,0,0,0,0,0,0,0,0,0,460,0,0,0,0,460,-32.6108732524704,-63.5798837158318
Córdoba,Centro,Del Campillo,1050,1,0,0,0,0,0,0,1050,0,0,0,0,1,0,0,1051,-34.3760847098309,-64.4945399243505
Córdoba,Centro,Despeñaderos,1450,94,0,0,1,0,0,0,1287,0,0,236,0,0,0,158,1681,-31.8170515932731,-64.2889894059973
Córdoba,Centro,Devoto,81,532,0,0,0,0,0,1,611,0,0,2,1,0,0,0,614,-31.403980918137,-62.3061393858824
Córdoba,Centro,Deán Funes,564,3336,223,31,0,0,0,1,1950,1948,0,263,0,1,0,0,4162,-30.4229409365773,-64.3516697664768
Córdoba,Centro,Diego De Rojas,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-31.0286404171341,-63.3402795519709
Córdoba,Centro,Dos Arroyos,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-31.8716867538421,-64.992749639447
Córdoba,Centro,Dumesnil,9,25,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,-31.3321162961153,-64.3336598560636
Córdoba,Centro,El Arañado,482,60,0,0,0,0,0,4,0,479,0,0,0,1,0,66,546,-31.7412330671687,-62.8933443705701
Córdoba,Centro,El Brete,55,142,0,0,0,0,0,0,0,0,0,1,0,0,0,65,66,-30.6722100581192,-64.8699070292303
Córdoba,Centro,El Chacho,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,173,174,-30.8017974058313,-65.6440521440399
Córdoba,Centro,El Corcovado - El Torreón,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,30,82,-32.149759071844,-64.5015914694579
Córdoba,Centro,El Fortín,418,40,0,0,0,0,0,0,0,395,0,0,0,0,0,63,458,-31.9672502352148,-62.3026285942112
Córdoba,Centro,El Fuertecito,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-31.4039349300198,-62.9733657676524
Córdoba,Centro,El Huayco,22,50,0,0,0,0,0,0,66,0,0,0,0,0,0,6,72,-31.845848320458,-64.9560921756071
Córdoba,Centro,El Manzano,144,0,0,1,0,0,0,0,125,0,0,0,0,0,0,20,145,-31.0817617139175,-64.2998324164847
Córdoba,Centro,El Pantanillo,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,-31.8862653496977,-64.990651569992
Córdoba,Centro,El Tío,483,180,19,0,0,0,0,0,30,526,0,126,0,0,0,0,682,-31.3845486215618,-62.8284737646901
Córdoba,Centro,Elena,113,705,0,1,1,0,0,1,139,0,0,596,0,0,0,86,821,-32.5720684109952,-64.3929518423935
Córdoba,Centro,Embalse,1421,1456,139,76,0,0,0,253,0,0,0,1467,0,1,0,1877,3345,-32.2065076875762,-64.4006226825819
